Emp Id,Channel Name,Mode of Sales,Line of Business,KPI Metric,KPI Metric Value,Transaction Date 
258,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-12-31 00:00:00.0
258,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-12-31 00:00:00.0
259,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-10-31 00:00:00.0
259,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-10-31 00:00:00.0
259,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-11-30 00:00:00.0
259,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-11-30 00:00:00.0
259,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-11-30 00:00:00.0
259,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-11-30 00:00:00.0
259,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-12-31 00:00:00.0
259,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-12-31 00:00:00.0
260,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-10-31 00:00:00.0
260,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-10-31 00:00:00.0
260,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-11-30 00:00:00.0
260,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-11-30 00:00:00.0
260,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-11-30 00:00:00.0
260,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-11-30 00:00:00.0
260,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-12-31 00:00:00.0
260,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-12-31 00:00:00.0
261,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-10-31 00:00:00.0
261,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-10-31 00:00:00.0
261,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-11-30 00:00:00.0
261,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-11-30 00:00:00.0
261,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-11-30 00:00:00.0
261,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-11-30 00:00:00.0
261,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-12-31 00:00:00.0
261,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-12-31 00:00:00.0
L2361,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-10-31 00:00:00.0
L2361,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-10-31 00:00:00.0
L2361,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-11-30 00:00:00.0
L2361,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-11-30 00:00:00.0
L2361,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-11-30 00:00:00.0
L2361,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-11-30 00:00:00.0
L2361,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-12-31 00:00:00.0
L2361,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-12-31 00:00:00.0
L2365,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-10-31 00:00:00.0
L2365,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-10-31 00:00:00.0
L2365,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-11-30 00:00:00.0
L2365,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-11-30 00:00:00.0
L2365,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-11-30 00:00:00.0
L2365,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-11-30 00:00:00.0
L2365,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-12-31 00:00:00.0
L2365,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-12-31 00:00:00.0
