Emp Id,Channel Name,Mode of Sales,Line of Business,KPI Metric,KPI Metric Value,Transaction Date 
252,Distributors,INDIRECT,POS,LINES,10631,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,10631,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,21262,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,12554,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,12554,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,25108,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,5355,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,5355,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,10710,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,4217,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,4217,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,8434,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,5040,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,5040,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,10080,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,10433,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,10433,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,20866,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,8264,2009-07-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,11120,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,19062,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,22240,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,4938,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,4938,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,9876,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,3839,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,3839,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,7678,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,5187,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,5187,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,10374,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,4068,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,4068,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,8136,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,11120,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,9531,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,9531,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,12096,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,6048,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,6048,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,9912,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,4956,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,2720,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,2720,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,5440,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,8391,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,8391,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,16782,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,7139,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,7139,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,14278,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,5391,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,SCRATCH_CARD,5391,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,NOT_INITIALIZED,10782,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,LINES,4956,2009-08-31 00:00:00.0
252,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-10-31 00:00:00.0
252,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-10-31 00:00:00.0
252,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-11-30 00:00:00.0
252,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-11-30 00:00:00.0
252,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-11-30 00:00:00.0
252,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-11-30 00:00:00.0
252,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-12-31 00:00:00.0
252,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-12-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,2646,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,5740,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,5292,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,1378,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,1378,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,2756,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,978,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,978,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,1956,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,743,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,743,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,1486,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,1351,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,1351,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,2702,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,764,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,764,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,1528,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,3556,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,3556,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,7112,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,2732,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,2732,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,5464,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,2318,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,2318,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,4636,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,2379,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,2379,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,4758,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,2811,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,2811,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,5622,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,2870,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,2870,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,2646,2009-06-30 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,8264,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,16528,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,3638,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,3638,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,7276,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,2909,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,2909,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,5818,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,5017,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,5017,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,10034,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,3380,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,3380,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,6760,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,4555,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,4555,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,9110,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,10631,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,10631,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,21262,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,12554,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,12554,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,25108,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,5355,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,5355,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,10710,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,4217,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,4217,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,8434,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,5040,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,5040,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,10080,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,10433,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,10433,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,20866,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,8264,2009-07-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,11120,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,19062,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,22240,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,4938,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,4938,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,9876,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,3839,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,3839,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,7678,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,5187,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,5187,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,10374,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,4068,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,4068,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,8136,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,11120,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,9531,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,9531,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,12096,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,6048,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,6048,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,9912,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,4956,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,2720,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,2720,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,5440,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,8391,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,8391,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,16782,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,7139,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,7139,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,14278,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,5391,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,SCRATCH_CARD,5391,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,NOT_INITIALIZED,10782,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,LINES,4956,2009-08-31 00:00:00.0
253,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-10-31 00:00:00.0
253,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-10-31 00:00:00.0
253,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-11-30 00:00:00.0
253,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-11-30 00:00:00.0
253,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-11-30 00:00:00.0
253,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-11-30 00:00:00.0
253,Distributors,INDIRECT,POS,ARPU_REVENUE,0,2009-12-31 00:00:00.0
253,Distributors,INDIRECT,POS,ARPU_LINES,0,2009-12-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,2646,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,5292,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,1378,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,1378,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,2756,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,978,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,978,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,1956,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,743,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,743,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,1486,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,1351,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,1351,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,2702,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,764,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,764,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,1528,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,3556,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,3556,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,7112,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,2732,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,2732,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,5464,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,2318,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,2318,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,4636,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,2379,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,2379,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,4758,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,2811,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,2811,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,5622,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,2870,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,2870,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,5740,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,2646,2009-06-30 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,8264,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,8264,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,3638,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,3638,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,7276,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,2909,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,2909,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,5818,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,5017,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,5017,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,10034,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,3380,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,3380,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,6760,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,4555,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,4555,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,9110,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,10631,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,10631,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,21262,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,12554,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,12554,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,25108,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,5355,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,5355,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,10710,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,4217,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,4217,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,8434,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,5040,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,5040,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,10080,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,10433,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,10433,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,20866,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,16528,2009-07-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,11120,2009-08-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,11120,2009-08-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,4938,2009-08-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,4938,2009-08-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,9876,2009-08-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,3839,2009-08-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,3839,2009-08-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,7678,2009-08-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,5187,2009-08-31 00:00:00.0
254,Distributors,INDIRECT,POS,SCRATCH_CARD,5187,2009-08-31 00:00:00.0
254,Distributors,INDIRECT,POS,NOT_INITIALIZED,10374,2009-08-31 00:00:00.0
254,Distributors,INDIRECT,POS,LINES,4068,2009-08-31 00:00:00.0
